instname,n,p,q,nonzeroA,nonzeroG,cbfbytes,epinormeucldim,epinorminfdim,epinormspectraldim,epiperexpdim,epipersquaredim,hypogeomeandim,hypoperlogdim,hypoperlogdettridim,nonnegativedim,nonpositivedim,semidefiniterealdim,semidefinitecomplexdim,powerdim,wsospolyinterprealdim,wsospolyinterpcomplexdim,epinormeucl,epinorminf,epinormspectral,epiperexp,epipersquare,hypogeomean,hypoperlog,hypoperlogdettri,nonnegative,nonpositive,semidefinitereal,semidefinitecomplex,power,wsospolyinterpreal,wsospolyinterpcomplex,isdiscrete
no7_ar5_1,127,2,436,21,1222,4530,42,0,0,0,0,0,0,0,394,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
nql180,162001,130080,97200,647219,97200,2630222,97200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
nql30,4501,3680,2700,17869,2700,72814,2700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
nql60,18001,14560,10800,71739,10800,294825,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
nql90,40501,32640,24300,161609,24300,655927,24300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
nvs03,6,1,18,3,17,278,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o7,129,1,383,21,1042,3742,42,0,0,0,0,0,0,0,341,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o7_2,129,1,383,21,1042,3760,42,0,0,0,0,0,0,0,341,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o7_ar25_1,127,2,436,23,1222,4509,42,0,0,0,0,0,0,0,394,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o7_ar2_1,127,2,436,23,1222,4480,42,0,0,0,0,0,0,0,394,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o7_ar3_1,127,2,436,23,1222,4508,42,0,0,0,0,0,0,0,394,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o7_ar4_1,127,2,436,23,1222,4465,42,0,0,0,0,0,0,0,394,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o7_ar5_1,127,2,436,23,1222,4509,42,0,0,0,0,0,0,0,394,0,0,0,0,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o8_ar4_1,161,2,554,33,1588,5845,48,0,0,0,0,0,0,0,506,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
o9_ar4_1,199,2,686,33,2002,7350,54,0,0,0,0,0,0,0,632,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,true
port_12_9_3_a_1,90,24,193,258,244,3256,13,0,0,0,0,0,54,0,98,0,28,0,0,0,0,1,0,0,0,0,0,18,0,1,0,1,0,0,0,0,true
port_12_9_3_a_2,182,48,388,516,494,6425,26,0,0,0,0,0,108,0,198,0,56,0,0,0,0,2,0,0,0,0,0,36,0,1,0,2,0,0,0,0,true
port_12_9_3_b_1,91,24,195,258,245,3188,13,0,0,0,0,0,54,0,100,0,28,0,0,0,0,1,0,0,0,0,0,18,0,1,0,1,0,0,0,0,true
port_12_9_3_b_2,182,48,388,516,495,6467,26,0,0,0,0,0,108,0,198,0,56,0,0,0,0,2,0,0,0,0,0,36,0,1,0,2,0,0,0,0,true
port_12_9_3_c_1,91,24,195,258,249,3256,13,0,0,0,0,0,54,0,100,0,28,0,0,0,0,1,0,0,0,0,0,18,0,1,0,1,0,0,0,0,true
port_12_9_3_c_2,178,48,380,516,486,6457,26,0,0,0,0,0,108,0,190,0,56,0,0,0,0,2,0,0,0,0,0,36,0,1,0,2,0,0,0,0,true
port_12_9_3_d_1,91,24,195,258,249,3301,13,0,0,0,0,0,54,0,100,0,28,0,0,0,0,1,0,0,0,0,0,18,0,1,0,1,0,0,0,0,true
port_12_9_3_d_2,180,48,384,516,490,6382,26,0,0,0,0,0,108,0,194,0,56,0,0,0,0,2,0,0,0,0,0,36,0,1,0,2,0,0,0,0,true
port_16_12_4_a_1,121,32,266,448,333,5205,17,0,0,0,0,0,72,0,132,0,45,0,0,0,0,1,0,0,0,0,0,24,0,1,0,1,0,0,0,0,true
port_16_12_4_a_2,238,64,522,896,655,10367,34,0,0,0,0,0,144,0,254,0,90,0,0,0,0,2,0,0,0,0,0,48,0,1,0,2,0,0,0,0,true
port_16_12_4_b_1,120,32,264,448,329,5121,17,0,0,0,0,0,72,0,130,0,45,0,0,0,0,1,0,0,0,0,0,24,0,1,0,1,0,0,0,0,true
port_16_12_4_b_2,240,64,526,896,660,10346,34,0,0,0,0,0,144,0,258,0,90,0,0,0,0,2,0,0,0,0,0,48,0,1,0,2,0,0,0,0,true
port_16_12_4_c_1,121,32,266,448,334,5183,17,0,0,0,0,0,72,0,132,0,45,0,0,0,0,1,0,0,0,0,0,24,0,1,0,1,0,0,0,0,true
port_16_12_4_c_2,238,64,522,896,654,10337,34,0,0,0,0,0,144,0,254,0,90,0,0,0,0,2,0,0,0,0,0,48,0,1,0,2,0,0,0,0,true
port_16_12_4_d_1,121,32,266,448,334,5194,17,0,0,0,0,0,72,0,132,0,45,0,0,0,0,1,0,0,0,0,0,24,0,1,0,1,0,0,0,0,true
port_16_12_4_d_2,241,64,528,896,664,10411,34,0,0,0,0,0,144,0,260,0,90,0,0,0,0,2,0,0,0,0,0,48,0,1,0,2,0,0,0,0,true
port_20_15_5_a_1,151,40,341,690,417,7546,21,0,0,0,0,0,90,0,164,0,66,0,0,0,0,1,0,0,0,0,0,30,0,1,0,1,0,0,0,0,true
port_20_15_5_a_2,297,80,670,1380,824,15045,42,0,0,0,0,0,180,0,316,0,132,0,0,0,0,2,0,0,0,0,0,60,0,1,0,2,0,0,0,0,true
port_20_15_5_b_1,150,40,339,690,415,7572,21,0,0,0,0,0,90,0,162,0,66,0,0,0,0,1,0,0,0,0,0,30,0,1,0,1,0,0,0,0,true
port_20_15_5_b_2,299,80,674,1380,826,15077,42,0,0,0,0,0,180,0,320,0,132,0,0,0,0,2,0,0,0,0,0,60,0,1,0,2,0,0,0,0,true
port_20_15_5_c_1,151,40,341,690,411,7443,21,0,0,0,0,0,90,0,164,0,66,0,0,0,0,1,0,0,0,0,0,30,0,1,0,1,0,0,0,0,true
port_20_15_5_c_2,297,80,670,1380,824,15099,42,0,0,0,0,0,180,0,316,0,132,0,0,0,0,2,0,0,0,0,0,60,0,1,0,2,0,0,0,0,true
port_20_15_5_d_1,150,40,339,690,410,7469,21,0,0,0,0,0,90,0,162,0,66,0,0,0,0,1,0,0,0,0,0,30,0,1,0,1,0,0,0,0,true
port_20_15_5_d_2,298,80,672,1380,826,15102,42,0,0,0,0,0,180,0,318,0,132,0,0,0,0,2,0,0,0,0,0,60,0,1,0,2,0,0,0,0,true
pp-n10-d10,50,30,41,50,49,796,0,0,0,0,30,0,0,0,10,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
pp-n10-d10000,50,30,41,50,49,811,0,0,0,0,30,0,0,0,10,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,0,0,0,0,0,true
pp-n100-d10,500,300,401,500,499,5018,0,0,0,0,300,0,0,0,100,1,0,0,0,0,0,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0,true
pp-n100-d10000,500,300,401,500,497,5038,0,0,0,0,300,0,0,0,100,1,0,0,0,0,0,0,0,0,0,100,0,0,0,1,1,0,0,0,0,0,true
pp-n1000-d10,5000,3000,4001,5000,4969,49788,0,0,0,0,3000,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,1000,0,0,0,1,1,0,0,0,0,0,true
pp-n1000-d10000,5000,3000,4001,5000,4968,49334,0,0,0,0,3000,0,0,0,1000,1,0,0,0,0,0,0,0,0,0,1000,0,0,0,1,1,0,0,0,0,0,true
pp-n100000-d10,500000,300000,400001,500000,497382,4678441,0,0,0,0,300000,0,0,0,100000,1,0,0,0,0,0,0,0,0,0,100000,0,0,0,1,1,0,0,0,0,0,true
pp-n100000-d10000,500000,300000,400001,500000,497463,4695275,0,0,0,0,300000,0,0,0,100000,1,0,0,0,0,0,0,0,0,0,100000,0,0,0,1,1,0,0,0,0,0,true
qssp180,261365,130141,261364,1355050,261364,6156607,261364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
qssp30,7565,3691,7564,36850,7564,165723,7564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
qssp60,29525,14581,29524,149290,29524,688526,29524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
qssp90,65885,32671,65884,337330,65884,1528339,65884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
random_128_2_a,129,0,7278,0,883969,6614814,0,0,0,0,0,0,0,0,257,0,7021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_2_b,129,0,7278,0,883967,6615924,0,0,0,0,0,0,0,0,257,0,7021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_2_c,129,0,7278,0,883968,6620518,0,0,0,0,0,0,0,0,257,0,7021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_4_a,129,0,27752,0,3489788,27282211,0,0,0,0,0,0,0,0,257,0,27495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_4_b,129,0,27752,0,3489790,27288721,0,0,0,0,0,0,0,0,257,0,27495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_4_c,129,0,27752,0,3489786,27286536,0,0,0,0,0,0,0,0,257,0,27495,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_6_a,129,0,62033,0,7862777,62570391,0,0,0,0,0,0,0,0,257,0,61776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_6_b,129,0,62033,0,7862778,62794681,0,0,0,0,0,0,0,0,257,0,61776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_128_6_c,129,0,62033,0,7862779,62835996,0,0,0,0,0,0,0,0,257,0,61776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_2_a,33,0,1011,0,28992,208906,0,0,0,0,0,0,0,0,65,0,946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_2_b,33,0,1011,0,28993,208510,0,0,0,0,0,0,0,0,65,0,946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_2_c,33,0,1011,0,28993,208402,0,0,0,0,0,0,0,0,65,0,946,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_4_a,33,0,3720,0,114337,833118,0,0,0,0,0,0,0,0,65,0,3655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_4_b,33,0,3720,0,114337,833019,0,0,0,0,0,0,0,0,65,0,3655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_4_c,33,0,3720,0,114337,832863,0,0,0,0,0,0,0,0,65,0,3655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_6_a,33,0,8066,0,252097,1860414,0,0,0,0,0,0,0,0,65,0,8001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_6_b,33,0,8066,0,252097,1861383,0,0,0,0,0,0,0,0,65,0,8001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_6_c,33,0,8066,0,252097,1860374,0,0,0,0,0,0,0,0,65,0,8001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_8_a,33,0,14261,0,448993,3346801,0,0,0,0,0,0,0,0,65,0,14196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_8_b,33,0,14261,0,448992,3344319,0,0,0,0,0,0,0,0,65,0,14196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_32_8_c,33,0,14261,0,448993,3346819,0,0,0,0,0,0,0,0,65,0,14196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_2_a,65,0,2475,0,145985,1066147,0,0,0,0,0,0,0,0,129,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_2_b,65,0,2475,0,145985,1064848,0,0,0,0,0,0,0,0,129,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_2_c,65,0,2475,0,145985,1064696,0,0,0,0,0,0,0,0,129,0,2346,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_4_a,65,0,9309,0,579073,4337515,0,0,0,0,0,0,0,0,129,0,9180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_4_b,65,0,9309,0,579073,4332537,0,0,0,0,0,0,0,0,129,0,9180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_4_c,65,0,9309,0,579073,4336640,0,0,0,0,0,0,0,0,129,0,9180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_6_a,65,0,20430,0,1286591,9778416,0,0,0,0,0,0,0,0,129,0,20301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_6_b,65,0,20430,0,1286590,9792578,0,0,0,0,0,0,0,0,129,0,20301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_6_c,65,0,20430,0,1286592,9780067,0,0,0,0,0,0,0,0,129,0,20301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_8_a,65,0,36175,0,2289984,17671279,0,0,0,0,0,0,0,0,129,0,36046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_8_b,65,0,36175,0,2289985,17710347,0,0,0,0,0,0,0,0,129,0,36046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_64_8_c,65,0,36175,0,2289984,17713592,0,0,0,0,0,0,0,0,129,0,36046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_2_a,97,0,4564,0,410976,3027906,0,0,0,0,0,0,0,0,193,0,4371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_2_b,97,0,4564,0,410977,3026710,0,0,0,0,0,0,0,0,193,0,4371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_2_c,97,0,4564,0,410976,3026130,0,0,0,0,0,0,0,0,193,0,4371,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_4_a,97,0,17213,0,1616545,12361279,0,0,0,0,0,0,0,0,193,0,17020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_4_b,97,0,17213,0,1616545,12363275,0,0,0,0,0,0,0,0,193,0,17020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_4_c,97,0,17213,0,1616543,12380601,0,0,0,0,0,0,0,0,193,0,17020,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_6_a,97,0,38143,0,3617084,28279457,0,0,0,0,0,0,0,0,193,0,37950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_6_b,97,0,38143,0,3617088,28231065,0,0,0,0,0,0,0,0,193,0,37950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_6_c,97,0,38143,0,3617083,28290261,0,0,0,0,0,0,0,0,193,0,37950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_8_a,97,0,67721,0,6447742,51090800,0,0,0,0,0,0,0,0,193,0,67528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_8_b,97,0,67721,0,6447737,51057226,0,0,0,0,0,0,0,0,193,0,67528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
random_96_8_c,97,0,67721,0,6447741,51137967,0,0,0,0,0,0,0,0,193,0,67528,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,true
ravem,129,26,423,114,743,4274,0,0,0,0,0,0,48,0,375,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,true
rijc781,24,15,17,28,20,296,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,false
rijc782,40,27,29,51,36,447,0,0,0,0,0,0,27,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,false
rijc783,53,36,38,76,48,579,0,0,0,0,0,0,36,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,false
rijc784,29,18,22,38,28,384,0,0,0,0,0,0,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,false
rijc785,33,18,26,43,40,531,0,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,false
rijc786,33,18,26,43,40,523,0,0,0,0,0,0,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,false
rijc787,200,144,152,318,192,1772,0,0,0,0,0,0,144,0,0,8,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,0,0,0,0,0,false
robust_100_0,407,206,714,20406,913,202070,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_1,407,206,714,20406,913,201646,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_2,407,206,714,20406,913,202048,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_3,407,206,714,20406,913,202105,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_4,407,206,714,20406,913,201189,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_5,407,206,714,20406,913,202603,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_6,407,206,714,20406,913,202183,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_7,407,206,714,20406,913,201929,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_8,407,206,714,20406,913,201637,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_100_9,407,206,714,20406,913,201378,204,0,0,0,0,0,0,0,204,306,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_0,807,406,1414,80806,1813,813760,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_1,807,406,1414,80806,1813,814094,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_2,807,406,1414,80806,1813,814330,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_3,807,406,1414,80806,1813,813943,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_4,807,406,1414,80806,1813,813806,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_5,807,406,1414,80806,1813,814283,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_6,807,406,1414,80806,1813,813777,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_7,807,406,1414,80806,1813,814024,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_8,807,406,1414,80806,1813,813773,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_200_9,807,406,1414,80806,1813,813919,404,0,0,0,0,0,0,0,404,606,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_0,87,46,154,886,193,7886,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_1,87,46,154,886,193,7980,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_10,87,46,154,886,193,7953,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_11,87,46,154,886,193,8017,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_12,87,46,154,886,193,7975,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_13,87,46,154,886,193,7998,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_14,87,46,154,886,193,7919,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_15,87,46,154,886,193,7981,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_16,87,46,154,886,193,7978,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_17,87,46,154,886,193,7955,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_18,87,46,154,886,193,8024,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_19,87,46,154,886,193,7948,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_2,87,46,154,886,193,7944,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_20,87,46,154,886,193,7977,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_21,87,46,154,886,193,8004,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_22,87,46,154,886,193,7907,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_23,87,46,154,886,193,8033,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_24,87,46,154,886,193,7983,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_25,87,46,154,886,193,8080,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_26,87,46,154,886,193,8001,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_27,87,46,154,886,193,7947,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_28,87,46,154,886,193,7933,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_29,87,46,154,886,193,7997,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_3,87,46,154,886,193,8065,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_30,87,46,154,886,193,7948,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_31,87,46,154,886,193,7963,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_32,87,46,154,886,193,7991,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_33,87,46,154,886,193,7958,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_34,87,46,154,886,193,8010,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_35,87,46,154,886,193,7998,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_36,87,46,154,886,193,7953,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_37,87,46,154,886,193,7980,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_38,87,46,154,886,193,7964,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_39,87,46,154,886,193,7967,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_4,87,46,154,886,193,7992,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_40,87,46,154,886,193,7945,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
robust_20_41,87,46,154,886,193,8014,44,0,0,0,0,0,0,0,44,66,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,true
